event_id,review_id,treated_repo,treated_path,adoption_date,adjudicated_carrier,adjudicated_components,control_repo,match_rank,match_distance,candidate_stage,exact_language,exact_owner_type,exact_star_cell,exact_pr_activity_cell,treated_primaryLanguage,control_primaryLanguage,treated_ownerType,control_ownerType,treated_seedStarCell,control_seedStarCell,treated_pr_activity_cell,control_pr_activity_cell,treated_stars,control_stars,treated_pull_requests_total,control_pull_requests_total,treated_issues_total,control_issues_total,treated_governance_maturity_score,control_governance_maturity_score,treated_age_days,control_age_days
FTE060,FCR-0249,buildkite/cli,.github/pull_request_template.md,2025-12-10T04:54:17Z,pr_template,disclosure;model_tool_usage_detail;process_requirement,apache/dubbo-kubernetes,1,0.255868,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,50-199,50-199,0500-0999,0500-0999,195,196,695,781,122,121,,,3191,2855
FTE060,FCR-0249,buildkite/cli,.github/pull_request_template.md,2025-12-10T04:54:17Z,pr_template,disclosure;model_tool_usage_detail;process_requirement,algorand/go-algorand-sdk,2,0.371621,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,50-199,50-199,0500-0999,0500-0999,195,188,695,644,122,146,,,3191,2653
FTE060,FCR-0249,buildkite/cli,.github/pull_request_template.md,2025-12-10T04:54:17Z,pr_template,disclosure;model_tool_usage_detail;process_requirement,aws/aws-k8s-tester,3,0.525249,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,50-199,50-199,0500-0999,0500-0999,195,183,695,730,122,62,,,3191,2771
FTE060,FCR-0249,buildkite/cli,.github/pull_request_template.md,2025-12-10T04:54:17Z,pr_template,disclosure;model_tool_usage_detail;process_requirement,cert-manager/istio-csr,4,0.526861,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,50-199,50-199,0500-0999,0500-0999,195,188,695,693,122,108,,,3191,2051
FTE060,FCR-0249,buildkite/cli,.github/pull_request_template.md,2025-12-10T04:54:17Z,pr_template,disclosure;model_tool_usage_detail;process_requirement,tronbyt/server,5,0.992521,language_owner_star_prcell,True,True,True,True,Go,Go,Organization,Organization,50-199,50-199,0500-0999,0500-0999,195,190,695,597,122,205,,,3191,1066
FTE061,FCR-0266,shikijs/shiki,.github/pull_request_template.md,2025-12-14T04:26:31Z,pr_template,process_requirement;restriction_or_ban,airbnb/visx,1,0.544546,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,5000-inf,5000-inf,0500-0999,0500-0999,13294,20784,658,834,578,827,,,2751,3344
FTE061,FCR-0266,shikijs/shiki,.github/pull_request_template.md,2025-12-14T04:26:31Z,pr_template,process_requirement;restriction_or_ban,47ng/nuqs,2,0.758066,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,5000-inf,5000-inf,0500-0999,0500-0999,13294,10409,658,894,578,261,,,2751,2191
FTE061,FCR-0266,shikijs/shiki,.github/pull_request_template.md,2025-12-14T04:26:31Z,pr_template,process_requirement;restriction_or_ban,puckeditor/puck,3,0.799836,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,5000-inf,5000-inf,0500-0999,0500-0999,13294,12620,658,817,578,761,,,2751,1074
FTE061,FCR-0266,shikijs/shiki,.github/pull_request_template.md,2025-12-14T04:26:31Z,pr_template,process_requirement;restriction_or_ban,unovue/shadcn-vue,4,0.82371,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,5000-inf,5000-inf,0500-0999,0500-0999,13294,9883,658,676,578,918,,,2751,1050
FTE061,FCR-0266,shikijs/shiki,.github/pull_request_template.md,2025-12-14T04:26:31Z,pr_template,process_requirement;restriction_or_ban,Portkey-AI/gateway,5,0.90105,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,5000-inf,5000-inf,0500-0999,0500-0999,13294,11640,658,985,578,624,,,2751,992
FTE062,FCR-0073,bvaughn/react-window,CONTRIBUTING.md,2025-12-18T18:44:11Z,contributing_guide,human_responsibility;verification_testing,nilbuild/driver.js,1,0.527384,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,User,User,5000-inf,5000-inf,0100-0499,0100-0499,17172,25618,182,188,722,384,,,2926,2983
FTE062,FCR-0073,bvaughn/react-window,CONTRIBUTING.md,2025-12-18T18:44:11Z,contributing_guide,human_responsibility;verification_testing,Vinzent03/obsidian-git,2,0.631588,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,User,User,5000-inf,5000-inf,0100-0499,0100-0499,17172,10800,182,137,722,791,,,2926,2022
FTE062,FCR-0073,bvaughn/react-window,CONTRIBUTING.md,2025-12-18T18:44:11Z,contributing_guide,human_responsibility;verification_testing,windingwind/zotero-pdf-translate,3,1.028483,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,User,User,5000-inf,5000-inf,0100-0499,0100-0499,17172,10814,182,366,722,1048,,,2926,1524
FTE062,FCR-0073,bvaughn/react-window,CONTRIBUTING.md,2025-12-18T18:44:11Z,contributing_guide,human_responsibility;verification_testing,codexu/note-gen,4,1.031805,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,User,User,5000-inf,5000-inf,0100-0499,0100-0499,17172,11788,182,170,722,788,,,2926,643
FTE062,FCR-0073,bvaughn/react-window,CONTRIBUTING.md,2025-12-18T18:44:11Z,contributing_guide,human_responsibility;verification_testing,whyour/qinglong,5,1.137322,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,User,User,5000-inf,5000-inf,0100-0499,0100-0499,17172,19537,182,241,722,2466,,,2926,1885
FTE064,FCR-0192,OpenNMT/CTranslate2,CONTRIBUTING.md,2025-12-29T18:16:23Z,contributing_guide,disclosure;human_responsibility;verification_testing,facebookresearch/habitat-sim,1,0.403865,language_owner_star_prcell,True,True,True,True,C++,C++,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,4470,3652,1223,1768,811,845,,,2422,2653
FTE064,FCR-0192,OpenNMT/CTranslate2,CONTRIBUTING.md,2025-12-29T18:16:23Z,contributing_guide,disclosure;human_responsibility;verification_testing,ton-blockchain/ton,2,0.544725,language_owner_star_prcell,True,True,True,True,C++,C++,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,4470,3969,1223,1296,811,865,,,2422,2438
FTE064,FCR-0192,OpenNMT/CTranslate2,CONTRIBUTING.md,2025-12-29T18:16:23Z,contributing_guide,disclosure;human_responsibility;verification_testing,BespokeSynth/BespokeSynth,3,0.567693,language_owner_star_prcell,True,True,True,True,C++,C++,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,4470,4597,1223,1096,811,943,,,2422,3557
FTE064,FCR-0192,OpenNMT/CTranslate2,CONTRIBUTING.md,2025-12-29T18:16:23Z,contributing_guide,disclosure;human_responsibility;verification_testing,KhronosGroup/Vulkan-Hpp,4,0.68445,language_owner_star_prcell,True,True,True,True,C++,C++,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,4470,3693,1223,1838,811,718,,,2422,3616
FTE064,FCR-0192,OpenNMT/CTranslate2,CONTRIBUTING.md,2025-12-29T18:16:23Z,contributing_guide,disclosure;human_responsibility;verification_testing,include-what-you-use/include-what-you-use,5,0.701379,language_owner_star_prcell,True,True,True,True,C++,C++,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,4470,4675,1223,1052,811,954,,,2422,3983
FTE065,FCR-0146,rolldown/tsdown,.github/PULL_REQUEST_TEMPLATE.md,2025-12-30T10:38:21Z,pr_template,human_responsibility;process_requirement;restriction_or_ban,embedpdf/embed-pdf-viewer,1,0.458177,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,1000-4999,1000-4999,0100-0499,0100-0499,3913,4017,364,315,457,258,,,794,478
FTE065,FCR-0146,rolldown/tsdown,.github/PULL_REQUEST_TEMPLATE.md,2025-12-30T10:38:21Z,pr_template,human_responsibility;process_requirement;restriction_or_ban,run-llama/llama_cloud_services,2,0.607707,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,1000-4999,1000-4999,0100-0499,0100-0499,3913,4249,364,490,457,619,,,794,831
FTE065,FCR-0146,rolldown/tsdown,.github/PULL_REQUEST_TEMPLATE.md,2025-12-30T10:38:21Z,pr_template,human_responsibility;process_requirement;restriction_or_ban,kanbn/kan,3,0.674767,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,1000-4999,1000-4999,0100-0499,0100-0499,3913,4803,364,277,457,210,,,794,927
FTE065,FCR-0146,rolldown/tsdown,.github/PULL_REQUEST_TEMPLATE.md,2025-12-30T10:38:21Z,pr_template,human_responsibility;process_requirement;restriction_or_ban,formkit/formkit,4,0.76325,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,1000-4999,1000-4999,0100-0499,0100-0499,3913,4698,364,316,457,1161,,,794,1804
FTE065,FCR-0146,rolldown/tsdown,.github/PULL_REQUEST_TEMPLATE.md,2025-12-30T10:38:21Z,pr_template,human_responsibility;process_requirement;restriction_or_ban,remnawave/panel,5,0.790388,language_owner_star_prcell,True,True,True,True,TypeScript,TypeScript,Organization,Organization,1000-4999,1000-4999,0100-0499,0100-0499,3913,3875,364,186,457,238,,,794,486
FTE066,FCR-0116,kornia/kornia,.github/pull_request_template.md,2025-12-31T17:20:32Z,pr_template,disclosure;human_responsibility;process_requirement,sanic-org/sanic,1,0.685819,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,5000-inf,5000-inf,1000-2999,1000-2999,11199,18640,2466,1683,1060,1465,,,2819,3637
FTE066,FCR-0116,kornia/kornia,.github/pull_request_template.md,2025-12-31T17:20:32Z,pr_template,disclosure;human_responsibility;process_requirement,dbcli/mycli,2,0.981265,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,5000-inf,5000-inf,1000-2999,1000-2999,11199,11909,2466,1141,1060,723,,,2819,4054
FTE066,FCR-0116,kornia/kornia,.github/pull_request_template.md,2025-12-31T17:20:32Z,pr_template,disclosure;human_responsibility;process_requirement,psf/black,3,1.233054,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,5000-inf,5000-inf,1000-2999,1000-2999,11199,41490,2466,2231,1060,2792,,,2819,2980
FTE066,FCR-0116,kornia/kornia,.github/pull_request_template.md,2025-12-31T17:20:32Z,pr_template,disclosure;human_responsibility;process_requirement,Genesis-Embodied-AI/genesis-world,4,1.259866,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,5000-inf,5000-inf,1000-2999,1000-2999,11199,28711,2466,1453,1060,1008,,,2819,923
FTE066,FCR-0116,kornia/kornia,.github/pull_request_template.md,2025-12-31T17:20:32Z,pr_template,disclosure;human_responsibility;process_requirement,locustio/locust,5,1.554381,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,5000-inf,5000-inf,1000-2999,1000-2999,11199,27775,2466,1522,1060,1773,,,2819,5562
FTE068,FCR-0062,arabcoders/ytptube,CONTRIBUTING.md,2026-01-02T18:04:43Z,contributing_guide,human_responsibility;restriction_or_ban;verification_testing,dougiteixeira/proxmoxve,1,0.678972,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,200-999,200-999,0100-0499,0100-0499,906,934,452,389,78,167,,,899,1396
FTE068,FCR-0062,arabcoders/ytptube,CONTRIBUTING.md,2026-01-02T18:04:43Z,contributing_guide,human_responsibility;restriction_or_ban;verification_testing,ceccopierangiolieugenio/pyTermTk,2,0.81425,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,200-999,200-999,0100-0499,0100-0499,906,887,452,362,78,220,,,899,1910
FTE068,FCR-0062,arabcoders/ytptube,CONTRIBUTING.md,2026-01-02T18:04:43Z,contributing_guide,human_responsibility;restriction_or_ban;verification_testing,g0ldyy/comet,3,0.833982,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,200-999,200-999,0100-0499,0100-0499,906,933,452,431,78,147,,,899,699
FTE068,FCR-0062,arabcoders/ytptube,CONTRIBUTING.md,2026-01-02T18:04:43Z,contributing_guide,human_responsibility;restriction_or_ban;verification_testing,christiaangoossens/hass-oidc-auth,4,0.972139,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,200-999,200-999,0100-0499,0100-0499,906,897,452,173,78,86,,,899,1260
FTE068,FCR-0062,arabcoders/ytptube,CONTRIBUTING.md,2026-01-02T18:04:43Z,contributing_guide,human_responsibility;restriction_or_ban;verification_testing,SlimeBoyOwO/LingChat,5,0.973908,language_owner_star_prcell,True,True,True,True,Python,Python,User,User,200-999,200-999,0100-0499,0100-0499,906,894,452,209,78,151,,,899,400
FTE069,FCR-0006,OWASP/mastg,.github/PULL_REQUEST_TEMPLATE.md,2026-01-04T19:09:04Z,pr_template,disclosure;model_tool_usage_detail;process_requirement;restriction_or_ban,sanic-org/sanic,1,0.503446,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,5000-inf,5000-inf,1000-2999,1000-2999,12871,18640,2293,1683,1175,1465,,,3510,3637
FTE069,FCR-0006,OWASP/mastg,.github/PULL_REQUEST_TEMPLATE.md,2026-01-04T19:09:04Z,pr_template,disclosure;model_tool_usage_detail;process_requirement;restriction_or_ban,psf/black,2,1.063771,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,5000-inf,5000-inf,1000-2999,1000-2999,12871,41490,2293,2231,1175,2792,,,3510,2980
FTE069,FCR-0006,OWASP/mastg,.github/PULL_REQUEST_TEMPLATE.md,2026-01-04T19:09:04Z,pr_template,disclosure;model_tool_usage_detail;process_requirement;restriction_or_ban,Comfy-Org/ComfyUI-Manager,3,1.088888,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,5000-inf,5000-inf,1000-2999,1000-2999,12871,14559,2293,1691,1175,1044,,,3510,1114
FTE069,FCR-0006,OWASP/mastg,.github/PULL_REQUEST_TEMPLATE.md,2026-01-04T19:09:04Z,pr_template,disclosure;model_tool_usage_detail;process_requirement;restriction_or_ban,locustio/locust,4,1.163964,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,5000-inf,5000-inf,1000-2999,1000-2999,12871,27775,2293,1522,1175,1773,,,3510,5562
FTE069,FCR-0006,OWASP/mastg,.github/PULL_REQUEST_TEMPLATE.md,2026-01-04T19:09:04Z,pr_template,disclosure;model_tool_usage_detail;process_requirement;restriction_or_ban,nltk/nltk,5,1.205686,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,5000-inf,5000-inf,1000-2999,1000-2999,12871,14606,2293,1639,1175,1902,,,3510,6090
FTE070,FCR-0137,osm-search/Nominatim,.github/PULL_REQUEST_TEMPLATE.md,2026-01-05T16:42:35Z,pr_template,disclosure;process_requirement;restriction_or_ban;verification_testing,pyqtgraph/pyqtgraph,1,0.516346,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,4232,4335,1396,1923,2221,1380,5.0,5.0,5182,4624
FTE070,FCR-0137,osm-search/Nominatim,.github/PULL_REQUEST_TEMPLATE.md,2026-01-05T16:42:35Z,pr_template,disclosure;process_requirement;restriction_or_ban;verification_testing,pyload/pyload,2,1.106064,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,4232,3758,1396,1309,2221,3337,5.0,6.0,5182,4838
FTE070,FCR-0137,osm-search/Nominatim,.github/PULL_REQUEST_TEMPLATE.md,2026-01-05T16:42:35Z,pr_template,disclosure;process_requirement;restriction_or_ban;verification_testing,praw-dev/praw,3,1.298558,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,4232,4118,1396,1327,2221,770,5.0,4.0,5182,5744
FTE070,FCR-0137,osm-search/Nominatim,.github/PULL_REQUEST_TEMPLATE.md,2026-01-05T16:42:35Z,pr_template,disclosure;process_requirement;restriction_or_ban;verification_testing,modoboa/modoboa,4,2.150669,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,4232,3482,1396,1531,2221,1956,5.0,7.0,5182,4773
FTE070,FCR-0137,osm-search/Nominatim,.github/PULL_REQUEST_TEMPLATE.md,2026-01-05T16:42:35Z,pr_template,disclosure;process_requirement;restriction_or_ban;verification_testing,volatilityfoundation/volatility3,5,2.249677,language_owner_star_prcell,True,True,True,True,Python,Python,Organization,Organization,1000-4999,1000-4999,1000-2999,1000-2999,4232,4102,1396,1212,2221,760,5.0,3.0,5182,4488
FTE072,FCR-0378,printfn/fend,.github/pull_request_template.md,2026-01-09T00:36:03Z,pr_template,disclosure;process_requirement,Lokathor/bytemuck,1,0.285465,language_owner_star_prcell,True,True,True,True,Rust,Rust,User,User,200-999,200-999,0100-0499,0100-0499,988,991,191,184,179,151,,,2110,2425
FTE072,FCR-0378,printfn/fend,.github/pull_request_template.md,2026-01-09T00:36:03Z,pr_template,disclosure;process_requirement,HEnquist/camilladsp,2,0.328964,language_owner_star_prcell,True,True,True,True,Rust,Rust,User,User,200-999,200-999,0100-0499,0100-0499,988,938,191,238,179,234,,,2110,2356
FTE072,FCR-0378,printfn/fend,.github/pull_request_template.md,2026-01-09T00:36:03Z,pr_template,disclosure;process_requirement,janhohenheim/foxtrot,3,0.46268,language_owner_star_prcell,True,True,True,True,Rust,Rust,User,User,200-999,200-999,0100-0499,0100-0499,988,849,191,277,179,177,,,2110,1489
FTE072,FCR-0378,printfn/fend,.github/pull_request_template.md,2026-01-09T00:36:03Z,pr_template,disclosure;process_requirement,ParkMyCar/compact_str,4,0.533426,language_owner_star_prcell,True,True,True,True,Rust,Rust,User,User,200-999,200-999,0100-0499,0100-0499,988,830,191,309,179,144,,,2110,1703
FTE072,FCR-0378,printfn/fend,.github/pull_request_template.md,2026-01-09T00:36:03Z,pr_template,disclosure;process_requirement,vorner/signal-hook,5,0.784743,language_owner_star_prcell,True,True,True,True,Rust,Rust,User,User,200-999,200-999,0100-0499,0100-0499,988,849,191,107,179,95,,,2110,2889
FTE075,FCR-0295,YosysHQ/yosys,docs/source/yosys_internals/extending_yosys/contributing.rst,2026-01-12T23:16:58Z,developer_or_maintainer_doc,human_responsibility;restriction_or_ban,stellar/stellar-core,1,0.383968,language_owner,True,True,True,True,C++,C++,Organization,Organization,1000-4999,1000-4999,3000-9999,3000-9999,4428,3281,3485,3300,2082,1865,,,4874,4186
FTE075,FCR-0295,YosysHQ/yosys,docs/source/yosys_internals/extending_yosys/contributing.rst,2026-01-12T23:16:58Z,developer_or_maintainer_doc,human_responsibility;restriction_or_ban,Warzone2100/warzone2100,2,0.49685,language_owner,True,True,True,True,C++,C++,Organization,Organization,1000-4999,1000-4999,3000-9999,3000-9999,4428,3793,3485,3289,2082,1506,,,4874,5655
FTE075,FCR-0295,YosysHQ/yosys,docs/source/yosys_internals/extending_yosys/contributing.rst,2026-01-12T23:16:58Z,developer_or_maintainer_doc,human_responsibility;restriction_or_ban,domoticz/domoticz,3,0.534008,language_owner,True,True,True,True,C++,C++,Organization,Organization,1000-4999,1000-4999,3000-9999,3000-9999,4428,3742,3485,3277,2082,3395,,,4874,3922
FTE075,FCR-0295,YosysHQ/yosys,docs/source/yosys_internals/extending_yosys/contributing.rst,2026-01-12T23:16:58Z,developer_or_maintainer_doc,human_responsibility;restriction_or_ban,uxlfoundation/oneDNN,4,0.588061,language_owner,True,True,True,True,C++,C++,Organization,Organization,1000-4999,1000-4999,3000-9999,3000-9999,4428,3985,3485,3672,2082,1420,,,4874,3654
FTE075,FCR-0295,YosysHQ/yosys,docs/source/yosys_internals/extending_yosys/contributing.rst,2026-01-12T23:16:58Z,developer_or_maintainer_doc,human_responsibility;restriction_or_ban,microsoft/DirectXShaderCompiler,5,0.804119,language_owner,True,True,True,True,C++,C++,Organization,Organization,1000-4999,1000-4999,3000-9999,3000-9999,4428,3556,3485,5378,2082,2947,,,4874,3442
FTE076,FCR-0307,mpv-player/mpv,DOCS/contribute.md,2026-01-13T16:00:17Z,contributing_guide,authorship_or_provenance;disclosure;human_responsibility;restriction_or_ban,lvgl/lvgl,1,0.883203,language_owner_star_prcell,True,True,True,True,C,C,Organization,Organization,5000-inf,5000-inf,3000-9999,3000-9999,35094,23462,6021,5701,10943,4331,,,4958,3624
