review_id,repo,primary_path,trace_path_used,adjudicated_carrier,adjudicated_components,adjudicated_orientation,trace_status,adoption_located,adoption_date,adoption_commit,adoption_message,date_reliability,history_commits_checked,history_truncated,candidate_paths_considered,candidate_paths_with_current_match,current_file_checked,current_file_matches,first_match_basis,matched_rule_components,evidence_snippet,fetch_error_count,trace_error
FCR-0126,mgba-emu/mgba,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,restriction_or_ban,exclusionary_gatekeeping,located,True,2026-01-30T00:09:32Z,f7ae3e5fd62757d580ac84ce5c9b40cfb55f3fb8,CONTRIBUTING: Anti-Slop Notice,high,4,False,CONTRIBUTING.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,process_requirement;restriction_or_ban,"equests -------------------- When filing a pull request, please make sure you adhere to the coding style as outlined below, and are aware of the requirements for licensing. Furthermore, please make sure all commits in the pull request have coherent commit messages as well as the name of the component being modified in the commit message. **WE DO NOT ACCEPT AI-GENERATED CODE. IF YOUR CODE IS GENERATED BY AI, YOUR PULL REQUEST WILL BE SUMMARILY CLOSED.** Some components are as follows: * ARM7: The ARM core * GBA: GBA code * GBA Memory: Memory-specific * GBA Video: Video, rendering * GBA Audio: Audio processing * GBA SIO: Serial I/O, multiplayer, link * GBA Hardware: Extra devices, e.g. gyro, light sensor * GBA BIOS:",0,
FCR-0127,micropython/micropython,.github/pull_request_template.md,.github/pull_request_template.md,pr_template,disclosure;human_responsibility;process_requirement,conditional_acceptance_accountability;process_template_absorption,located,True,2026-03-03T11:39:06Z,947d04eac45bf72519eb7974c5bb63a2765d19fa,github: Add a Generative AI Usage declaration to the PR template.,high,2,False,.github/pull_request_template.md,.github/pull_request_template.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"be closed. --> ### Trade-offs and Alternatives <!-- If the Pull Request has some negative impact (i.e. increased code size) then please explain why you think the trade-off improvement is worth it. If you can think of alternative ways to do this, please explain that here too. Delete this heading if not relevant (i.e. small fixes) --> ### Generative AI <!-- Please delete the answer below which doesn't apply, or write your own answer with more details. --> I did not use generative AI tools when creating this PR. I used generative AI tools when creating this PR, but a human has checked the code and is responsible for the code and the description above. <!-- We require everyone to answer this questi",0,
FCR-0130,mne-tools/mne-python,.github/PULL_REQUEST_TEMPLATE.md,.github/PULL_REQUEST_TEMPLATE.md,pr_template,disclosure;human_responsibility;maintainer_review_discretion;model_tool_usage_detail;process_requirement;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping;process_template_absorption,located,True,2026-05-01T21:48:41Z,6f2f8afbedd8c3c72850965cbb232189c83af037,add AI policy (#13883),high,6,False,.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md,.github/PULL_REQUEST_TEMPLATE.md,True,True,strict_main_ai_contribution_governance,disclosure;human_responsibility;process_requirement;verification_testing,"mitting. If you used AI to help prepare this pull request, please pay special attention to our **Policy on AI Assistance in Contributions** in [CONTRIBUTING.md](https://github.com/mne-tools/mne-python/blob/main/CONTRIBUTING.md). Here are some examples of what we expect for ""tool, manner, and scope"" disclosure: - ""I implemented the code changes myself, and Claude Sonnet 4.6 wrote the test."" - ""I prompted Gemini 3.1 Pro to get a first draft implementation, then refined it manually until I was satisfied."" - ""I wrote the code and asked Kimi K2.5 to write the docstring for me."" - ""I fed GPT 5.4 the paper where the algorithm is described, and asked it to implement it for me. Then I had it write an example script usin",0,
FCR-0131,mongodb/mongo-python-driver,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,disclosure;human_responsibility;restriction_or_ban,conditional_acceptance_accountability;exclusionary_gatekeeping,located,True,2026-04-01T15:51:53Z,db4db928d373261d8b087e78d6eca70d046e5461,PYTHON-5401: Add AI Generated Contributions Policy (#2696),high,57,False,CONTRIBUTING.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"ow"". **Follow the Template** - Please do not deviate from the template we make; it is there for a lot of reasons. If it is a one line fix, we still need to have context on what and why it is needed. - If making a versioning change, please let that be known. See examples below: - `versionadded:: 3.11` - `versionchanged:: 3.5` ### AI-Generated Contributions Policy #### Our Stance We only accept pull requests that are authored and submitted by human contributors who fully understand the changes they are proposing. Pull requests that are not clearly owned and understood by a human contributor may be closed. **All contributions must be submitted, reviewed, and understood by human contributors.**",0,
FCR-0132,nothings/stb,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,restriction_or_ban,exclusionary_gatekeeping,located,True,2026-03-18T08:20:05Z,ce114ed8b24cdfb585c2ce000efeb2e776f14d78,Add a proposed anti LLM policy and move file for visibility,high,1,False,CONTRIBUTING.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,process_requirement;restriction_or_ban;security_reporting,"LLM Ban Notice ============== For various reasons, this project doesn't accept LLM code. Please don't submit pull requests based on generative AI output, and don't use AI auto completion when you write pull requests. If you make a pull request, please confirm that you've adhered to this notice or it may be closed. Please don't use LLMs to file issues either. Thank you. Contributions Welcome ===================== Pull Requests and Issues are both welcome. ### Responsiveness General priority order is: * Crashes * Security issues in stb_image * Bugs * Security concerns in other libs * Warnings * Enhancements (new features, performance improvement, etc) Pull requests get priority over",0,
FCR-0133,ohmybash/oh-my-bash,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,disclosure;human_responsibility,conditional_acceptance_accountability,located,True,2024-04-28T08:19:41Z,265d97b5c540b7a73d3041428e96a44a99380923,docs(CONTRIBUTING): update instructions for PR,high,8,False,CONTRIBUTING.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,disclosure;human_responsibility;process_requirement;verification_testing,"(*NOT when the PR is merged*), unless otherwise specified, **we assume that you provide the codes/texts under the MIT license**. If you would like to provide the codes/texts with another license, please specify it in the codes/texts. If you forgot to declare the license that is not MIT, you can later declare it for the part you contributed. Do not submit AI-generated codes/documentation unless you understand both the generated codes/documentation and the related **exiting codebase**. You are required to be responsible for requests to the changes and reports of the issues for the submitted codes/documentation. Also, please confirm that the generated codes/texts can be included in Oh My Bash **with your own copyright un",0,
FCR-0134,openwallet-foundation/bifold-wallet,CONTRIBUTING,CONTRIBUTING,contributing_guide,human_responsibility;restriction_or_ban;verification_testing,conditional_acceptance_accountability,located,True,2026-03-13T19:15:10Z,731ad14b8a0f8239c32649175ccf008467472cd1,doc: update contributing (#1786),high,5,False,CONTRIBUTING,CONTRIBUTING,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"a new version, please add a changeset with `yarn changeset add`.** #### Human Ownership Required Every pull request must have a human owner who is accountable for the changes. This means a real person must be responsible for reviewing, understanding, and standing behind the work in the PR — even if parts of the contribution were generated with the help of AI tools. Automated or bot-generated pull requests without a human owner will not be merged. ### Test Coverage At minimum, all pull requests should maintain current test coverage, and preferably increase it. To run tests with coverage output, run `yarn coverage` from the root of the repo. [coc]: ./CODE_OF_CONDUCT.md",0,
FCR-0135,ory/hydra,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,disclosure;model_tool_usage_detail;restriction_or_ban;verification_testing,conditional_acceptance_accountability,located,True,2026-03-20T08:47:51Z,0c78aa75e8b0797c9e1cf34160f853273c7084cb,fix: update CONTRIBUTING.md,high,46,False,CONTRIBUTING.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"est is ready to be reviewed and you should change the status to ""Ready for review"" and [request review from a maintainer](https://docs.github.com/en/github/collaborating-with-pull-requests/proposing-changes-to-your-work-with-pull-requests/requesting-a-pull-request-review). Reviewers will approve the pull request once they are satisfied with the patch. ### AI-assisted contributions AI can be a valuable aid for writing code, documentation, and tests. However, to maintain the quality and reliability of Ory Hydra, please follow these guidelines: - When submitting a pull request or issue that involved AI assistance, mention the tools you used and the extent of their involvement. This helps reviewers understand the cont",0,
FCR-0136,ory/oathkeeper,CONTRIBUTING.md,CONTRIBUTING.md,contributing_guide,disclosure;model_tool_usage_detail;restriction_or_ban;verification_testing,conditional_acceptance_accountability,located,True,2026-03-20T08:48:34Z,3af6f3c0b5f4268eaca1083c98cb27a56ddce83e,fix: update CONTRIBUTING.md,high,40,False,CONTRIBUTING.md,CONTRIBUTING.md,True,True,strict_main_ai_contribution_governance,human_responsibility;process_requirement;verification_testing,"est is ready to be reviewed and you should change the status to ""Ready for review"" and [request review from a maintainer](https://docs.github.com/en/github/collaborating-with-pull-requests/proposing-changes-to-your-work-with-pull-requests/requesting-a-pull-request-review). Reviewers will approve the pull request once they are satisfied with the patch. ### AI-assisted contributions AI can be a valuable aid for writing code, documentation, and tests. However, to maintain the quality and reliability of Ory Oathkeeper, please follow these guidelines: - When submitting a pull request or issue that involved AI assistance, mention the tools you used and the extent of their involvement. This helps reviewers understand the",0,
FCR-0137,osm-search/Nominatim,.github/PULL_REQUEST_TEMPLATE.md,.github/PULL_REQUEST_TEMPLATE.md,pr_template,disclosure;process_requirement;restriction_or_ban;verification_testing,conditional_acceptance_accountability;process_template_absorption,located,True,2026-01-05T16:42:35Z,77b8e76be66c95ff2b89a73ca4ad53878ef2f401,Add PR template (#3934),high,1,False,.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md,.github/PULL_REQUEST_TEMPLATE.md,True,True,strict_main_ai_contribution_governance,process_requirement;restriction_or_ban,"in a ban. --> - [ ] I have adhered to the [coding style](https://github.com/osm-search/Nominatim/blob/master/CONTRIBUTING.md#coding-style) - [ ] I have [tested](https://github.com/osm-search/Nominatim/blob/master/CONTRIBUTING.md#testing) the proposed changes - [ ] I have [disclosed](https://github.com/osm-search/Nominatim/blob/master/CONTRIBUTING.md#using-ai-assisted-code-generators) above any use of AI to generate code, documentation, or the pull request description",0,
